	State	State_Code	Year	Year_Code	Multiple_Cause_of_death	MCD_Code	Deaths	Population	Crude_Rate	PCT_of_Total_Deaths
	"Kansas"	"20"	"2003"	"2003"	"Heroin"	"T40.1"	Suppressed	2015157	Suppressed	Suppressed
	"Kansas"	"20"	"2003"	"2003"	"Other opioids"	"T40.2"	40	2015157	2.0	0.0%
	"Kansas"	"20"	"2003"	"2003"	"Methadone"	"T40.3"	22	2015157	1.1	0.0%
	"Kansas"	"20"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	Suppressed	2015157	Suppressed	Suppressed
	"Kansas"	"20"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	2028917	Suppressed	Suppressed
	"Kansas"	"20"	"2004"	"2004"	"Heroin"	"T40.1"	Suppressed	2028917	Suppressed	Suppressed
	"Kansas"	"20"	"2004"	"2004"	"Other opioids"	"T40.2"	59	2028917	2.9	0.0%
	"Kansas"	"20"	"2004"	"2004"	"Methadone"	"T40.3"	32	2028917	1.6	0.0%
	"Kansas"	"20"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	23	2028917	1.1	0.0%
	"Kansas"	"20"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	2040610	Suppressed	Suppressed
	"Kansas"	"20"	"2005"	"2005"	"Heroin"	"T40.1"	Suppressed	2040610	Suppressed	Suppressed
	"Kansas"	"20"	"2005"	"2005"	"Other opioids"	"T40.2"	53	2040610	2.6	0.0%
	"Kansas"	"20"	"2005"	"2005"	"Methadone"	"T40.3"	46	2040610	2.3	0.0%
	"Kansas"	"20"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	18	2040610	Unreliable	0.0%
	"Kansas"	"20"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	2057654	Suppressed	Suppressed
	"Kansas"	"20"	"2006"	"2006"	"Heroin"	"T40.1"	Suppressed	2057654	Suppressed	Suppressed
	"Kansas"	"20"	"2006"	"2006"	"Other opioids"	"T40.2"	64	2057654	3.1	0.0%
	"Kansas"	"20"	"2006"	"2006"	"Methadone"	"T40.3"	45	2057654	2.2	0.0%
	"Kansas"	"20"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	20	2057654	1.0	0.0%
	"Kansas"	"20"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	2072780	Suppressed	Suppressed
	"Kansas"	"20"	"2007"	"2007"	"Heroin"	"T40.1"	Suppressed	2072780	Suppressed	Suppressed
	"Kansas"	"20"	"2007"	"2007"	"Other opioids"	"T40.2"	63	2072780	3.0	0.0%
	"Kansas"	"20"	"2007"	"2007"	"Methadone"	"T40.3"	46	2072780	2.2	0.0%
	"Kansas"	"20"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	18	2072780	Unreliable	0.0%
	"Kansas"	"20"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	2093387	Suppressed	Suppressed
	"Kansas"	"20"	"2008"	"2008"	"Heroin"	"T40.1"	Suppressed	2093387	Suppressed	Suppressed
	"Kansas"	"20"	"2008"	"2008"	"Other opioids"	"T40.2"	52	2093387	2.5	0.0%
	"Kansas"	"20"	"2008"	"2008"	"Methadone"	"T40.3"	23	2093387	1.1	0.0%
	"Kansas"	"20"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	19	2093387	Unreliable	0.0%
	"Kansas"	"20"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	2110863	Suppressed	Suppressed
	"Kansas"	"20"	"2009"	"2009"	"Heroin"	"T40.1"	11	2110863	Unreliable	0.0%
	"Kansas"	"20"	"2009"	"2009"	"Other opioids"	"T40.2"	67	2110863	3.2	0.0%
	"Kansas"	"20"	"2009"	"2009"	"Methadone"	"T40.3"	46	2110863	2.2	0.0%
	"Kansas"	"20"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	37	2110863	1.8	0.0%
	"Kansas"	"20"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	2126179	Suppressed	Suppressed
	"Kansas"	"20"	"2010"	"2010"	"Heroin"	"T40.1"	Suppressed	2126179	Suppressed	Suppressed
	"Kansas"	"20"	"2010"	"2010"	"Other opioids"	"T40.2"	55	2126179	2.6	0.0%
	"Kansas"	"20"	"2010"	"2010"	"Methadone"	"T40.3"	30	2126179	1.4	0.0%
	"Kansas"	"20"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	19	2126179	Unreliable	0.0%
	"Kansas"	"20"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	2147316	Suppressed	Suppressed
	"Kansas"	"20"	"2011"	"2011"	"Heroin"	"T40.1"	Suppressed	2147316	Suppressed	Suppressed
	"Kansas"	"20"	"2011"	"2011"	"Other opioids"	"T40.2"	81	2147316	3.8	0.0%
	"Kansas"	"20"	"2011"	"2011"	"Methadone"	"T40.3"	28	2147316	1.3	0.0%
	"Kansas"	"20"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	25	2147316	1.2	0.0%
	"Kansas"	"20"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	2161601	Suppressed	Suppressed
	"Kansas"	"20"	"2012"	"2012"	"Heroin"	"T40.1"	16	2161601	Unreliable	0.0%
	"Kansas"	"20"	"2012"	"2012"	"Other opioids"	"T40.2"	97	2161601	4.5	0.0%
	"Kansas"	"20"	"2012"	"2012"	"Methadone"	"T40.3"	34	2161601	1.6	0.0%
	"Kansas"	"20"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	44	2161601	2.0	0.0%
	"Kansas"	"20"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	2169865	Suppressed	Suppressed
	"Kansas"	"20"	"2013"	"2013"	"Heroin"	"T40.1"	13	2169865	Unreliable	0.0%
	"Kansas"	"20"	"2013"	"2013"	"Other opioids"	"T40.2"	93	2169865	4.3	0.0%
	"Kansas"	"20"	"2013"	"2013"	"Methadone"	"T40.3"	30	2169865	1.4	0.0%
	"Kansas"	"20"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	39	2169865	1.8	0.0%
	"Kansas"	"20"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	2181355	Suppressed	Suppressed
	"Kansas"	"20"	"2014"	"2014"	"Heroin"	"T40.1"	19	2181355	Unreliable	0.0%
	"Kansas"	"20"	"2014"	"2014"	"Other opioids"	"T40.2"	99	2181355	4.5	0.0%
	"Kansas"	"20"	"2014"	"2014"	"Methadone"	"T40.3"	35	2181355	1.6	0.0%
	"Kansas"	"20"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	44	2181355	2.0	0.0%
	"Kansas"	"20"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	2192084	Suppressed	Suppressed
	"Kansas"	"20"	"2015"	"2015"	"Heroin"	"T40.1"	21	2192084	1.0	0.0%
	"Kansas"	"20"	"2015"	"2015"	"Other opioids"	"T40.2"	87	2192084	4.0	0.0%
	"Kansas"	"20"	"2015"	"2015"	"Methadone"	"T40.3"	26	2192084	1.2	0.0%
	"Kansas"	"20"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	38	2192084	1.7	0.0%
	"Kentucky"	"21"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	3046951	Suppressed	Suppressed
	"Kentucky"	"21"	"2000"	"2000"	"Heroin"	"T40.1"	Suppressed	3046951	Suppressed	Suppressed
	"Kentucky"	"21"	"2000"	"2000"	"Other opioids"	"T40.2"	51	3046951	1.7	0.0%
	"Kentucky"	"21"	"2000"	"2000"	"Methadone"	"T40.3"	28	3046951	0.9	0.0%
	"Kentucky"	"21"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	Suppressed	3046951	Suppressed	Suppressed
	"Kentucky"	"21"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	3074027	Suppressed	Suppressed
	"Kentucky"	"21"	"2001"	"2001"	"Heroin"	"T40.1"	Suppressed	3074027	Suppressed	Suppressed
	"Kentucky"	"21"	"2001"	"2001"	"Other opioids"	"T40.2"	89	3074027	2.9	0.0%
	"Kentucky"	"21"	"2001"	"2001"	"Methadone"	"T40.3"	51	3074027	1.7	0.0%
	"Kentucky"	"21"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	20	3074027	0.7	0.0%
	"Kentucky"	"21"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	3094624	Suppressed	Suppressed
	"Kentucky"	"21"	"2002"	"2002"	"Heroin"	"T40.1"	Suppressed	3094624	Suppressed	Suppressed
	"Kentucky"	"21"	"2002"	"2002"	"Other opioids"	"T40.2"	84	3094624	2.7	0.0%
	"Kentucky"	"21"	"2002"	"2002"	"Methadone"	"T40.3"	76	3094624	2.5	0.0%
	"Kentucky"	"21"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	33	3094624	1.1	0.0%
	"Kentucky"	"21"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	3118685	Suppressed	Suppressed
	"Kentucky"	"21"	"2003"	"2003"	"Heroin"	"T40.1"	Suppressed	3118685	Suppressed	Suppressed
	"Kentucky"	"21"	"2003"	"2003"	"Other opioids"	"T40.2"	97	3118685	3.1	0.0%
	"Kentucky"	"21"	"2003"	"2003"	"Methadone"	"T40.3"	129	3118685	4.1	0.0%
	"Kentucky"	"21"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	26	3118685	0.8	0.0%
	"Kentucky"	"21"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	3147642	Suppressed	Suppressed
	"Kentucky"	"21"	"2004"	"2004"	"Heroin"	"T40.1"	Suppressed	3147642	Suppressed	Suppressed
	"Kentucky"	"21"	"2004"	"2004"	"Other opioids"	"T40.2"	95	3147642	3.0	0.0%
	"Kentucky"	"21"	"2004"	"2004"	"Methadone"	"T40.3"	137	3147642	4.4	0.0%
	"Kentucky"	"21"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	33	3147642	1.0	0.0%
	"Kentucky"	"21"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	3178722	Suppressed	Suppressed
	"Kentucky"	"21"	"2005"	"2005"	"Heroin"	"T40.1"	Suppressed	3178722	Suppressed	Suppressed
	"Kentucky"	"21"	"2005"	"2005"	"Other opioids"	"T40.2"	135	3178722	4.2	0.0%
	"Kentucky"	"21"	"2005"	"2005"	"Methadone"	"T40.3"	157	3178722	4.9	0.1%
	"Kentucky"	"21"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	31	3178722	1.0	0.0%
	"Kentucky"	"21"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	3207944	Suppressed	Suppressed
	"Kentucky"	"21"	"2006"	"2006"	"Heroin"	"T40.1"	Suppressed	3207944	Suppressed	Suppressed
	"Kentucky"	"21"	"2006"	"2006"	"Other opioids"	"T40.2"	172	3207944	5.4	0.1%
	"Kentucky"	"21"	"2006"	"2006"	"Methadone"	"T40.3"	173	3207944	5.4	0.1%
	"Kentucky"	"21"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	50	3207944	1.6	0.0%
	"Kentucky"	"21"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	3240384	Suppressed	Suppressed
	"Kentucky"	"21"	"2007"	"2007"	"Heroin"	"T40.1"	Suppressed	3240384	Suppressed	Suppressed
	"Kentucky"	"21"	"2007"	"2007"	"Other opioids"	"T40.2"	194	3240384	6.0	0.1%
	"Kentucky"	"21"	"2007"	"2007"	"Methadone"	"T40.3"	154	3240384	4.8	0.0%
	"Kentucky"	"21"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	39	3240384	1.2	0.0%
	"Kentucky"	"21"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	3267877	Suppressed	Suppressed
	"Kentucky"	"21"	"2008"	"2008"	"Heroin"	"T40.1"	12	3267877	Unreliable	0.0%
	"Kentucky"	"21"	"2008"	"2008"	"Other opioids"	"T40.2"	235	3267877	7.2	0.1%
	"Kentucky"	"21"	"2008"	"2008"	"Methadone"	"T40.3"	128	3267877	3.9	0.0%
	"Kentucky"	"21"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	45	3267877	1.4	0.0%
	"Kentucky"	"21"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	3295364	Suppressed	Suppressed
	"Kentucky"	"21"	"2009"	"2009"	"Heroin"	"T40.1"	24	3295364	0.7	0.0%
	"Kentucky"	"21"	"2009"	"2009"	"Other opioids"	"T40.2"	305	3295364	9.3	0.1%
	"Kentucky"	"21"	"2009"	"2009"	"Methadone"	"T40.3"	96	3295364	2.9	0.0%
	"Kentucky"	"21"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	67	3295364	2.0	0.0%
	"Kentucky"	"21"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	3315996	Suppressed	Suppressed
	"Kentucky"	"21"	"2010"	"2010"	"Heroin"	"T40.1"	36	3315996	1.1	0.0%
	"Kentucky"	"21"	"2010"	"2010"	"Other opioids"	"T40.2"	460	3315996	13.9	0.1%
	"Kentucky"	"21"	"2010"	"2010"	"Methadone"	"T40.3"	117	3315996	3.5	0.0%
	"Kentucky"	"21"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	52	3315996	1.6	0.0%
	"Kentucky"	"21"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	3348401	Suppressed	Suppressed
	"Kentucky"	"21"	"2011"	"2011"	"Heroin"	"T40.1"	55	3348401	1.6	0.0%
	"Kentucky"	"21"	"2011"	"2011"	"Other opioids"	"T40.2"	496	3348401	14.8	0.2%
	"Kentucky"	"21"	"2011"	"2011"	"Methadone"	"T40.3"	104	3348401	3.1	0.0%
	"Kentucky"	"21"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	80	3348401	2.4	0.0%
	"Kentucky"	"21"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	3362177	Suppressed	Suppressed
	"Kentucky"	"21"	"2012"	"2012"	"Heroin"	"T40.1"	147	3362177	4.4	0.0%
	"Kentucky"	"21"	"2012"	"2012"	"Other opioids"	"T40.2"	417	3362177	12.4	0.1%
	"Kentucky"	"21"	"2012"	"2012"	"Methadone"	"T40.3"	83	3362177	2.5	0.0%
	"Kentucky"	"21"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	72	3362177	2.1	0.0%
	"Kentucky"	"21"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	3381291	Suppressed	Suppressed
	"Kentucky"	"21"	"2013"	"2013"	"Heroin"	"T40.1"	216	3381291	6.4	0.1%
	"Kentucky"	"21"	"2013"	"2013"	"Other opioids"	"T40.2"	362	3381291	10.7	0.1%
	"Kentucky"	"21"	"2013"	"2013"	"Methadone"	"T40.3"	73	3381291	2.2	0.0%
	"Kentucky"	"21"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	79	3381291	2.3	0.0%
	"Kentucky"	"21"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	3400843	Suppressed	Suppressed
	"Kentucky"	"21"	"2014"	"2014"	"Heroin"	"T40.1"	232	3400843	6.8	0.1%
	"Kentucky"	"21"	"2014"	"2014"	"Other opioids"	"T40.2"	366	3400843	10.8	0.1%
	"Kentucky"	"21"	"2014"	"2014"	"Methadone"	"T40.3"	63	3400843	1.9	0.0%
	"Kentucky"	"21"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	186	3400843	5.5	0.1%
	"Kentucky"	"21"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	3413425	Suppressed	Suppressed
	"Kentucky"	"21"	"2015"	"2015"	"Heroin"	"T40.1"	310	3413425	9.1	0.1%
	"Kentucky"	"21"	"2015"	"2015"	"Other opioids"	"T40.2"	395	3413425	11.6	0.1%
	"Kentucky"	"21"	"2015"	"2015"	"Methadone"	"T40.3"	60	3413425	1.8	0.0%
	"Kentucky"	"21"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	331	3413425	9.7	0.1%
	"Louisiana"	"22"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	3249177	Suppressed	Suppressed
	"Louisiana"	"22"	"2000"	"2000"	"Heroin"	"T40.1"	Suppressed	3249177	Suppressed	Suppressed
	"Louisiana"	"22"	"2000"	"2000"	"Other opioids"	"T40.2"	24	3249177	0.7	0.0%
	"Louisiana"	"22"	"2000"	"2000"	"Methadone"	"T40.3"	Suppressed	3249177	Suppressed	Suppressed
	"Louisiana"	"22"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	Suppressed	3249177	Suppressed	Suppressed
	"Louisiana"	"22"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	3273688	Suppressed	Suppressed
	"Louisiana"	"22"	"2001"	"2001"	"Heroin"	"T40.1"	Suppressed	3273688	Suppressed	Suppressed
	"Louisiana"	"22"	"2001"	"2001"	"Other opioids"	"T40.2"	43	3273688	1.3	0.0%
	"Louisiana"	"22"	"2001"	"2001"	"Methadone"	"T40.3"	23	3273688	0.7	0.0%
	"Louisiana"	"22"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	11	3273688	Unreliable	0.0%
	"Louisiana"	"22"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	3302448	Suppressed	Suppressed
	"Louisiana"	"22"	"2002"	"2002"	"Heroin"	"T40.1"	Suppressed	3302448	Suppressed	Suppressed
	"Louisiana"	"22"	"2002"	"2002"	"Other opioids"	"T40.2"	43	3302448	1.3	0.0%
	"Louisiana"	"22"	"2002"	"2002"	"Methadone"	"T40.3"	45	3302448	1.4	0.0%
	"Louisiana"	"22"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	Suppressed	3302448	Suppressed	Suppressed
	"Louisiana"	"22"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	3332972	Suppressed	Suppressed
	"Louisiana"	"22"	"2003"	"2003"	"Heroin"	"T40.1"	Suppressed	3332972	Suppressed	Suppressed
	"Louisiana"	"22"	"2003"	"2003"	"Other opioids"	"T40.2"	55	3332972	1.7	0.0%
	"Louisiana"	"22"	"2003"	"2003"	"Methadone"	"T40.3"	55	3332972	1.7	0.0%
	"Louisiana"	"22"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	Suppressed	3332972	Suppressed	Suppressed
	"Louisiana"	"22"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	3369507	Suppressed	Suppressed
	"Louisiana"	"22"	"2004"	"2004"	"Heroin"	"T40.1"	Suppressed	3369507	Suppressed	Suppressed
	"Louisiana"	"22"	"2004"	"2004"	"Other opioids"	"T40.2"	60	3369507	1.8	0.0%
	"Louisiana"	"22"	"2004"	"2004"	"Methadone"	"T40.3"	70	3369507	2.1	0.0%
	"Louisiana"	"22"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	13	3369507	Unreliable	0.0%
	"Louisiana"	"22"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	3398674	Suppressed	Suppressed
	"Louisiana"	"22"	"2005"	"2005"	"Heroin"	"T40.1"	Suppressed	3398674	Suppressed	Suppressed
	"Louisiana"	"22"	"2005"	"2005"	"Other opioids"	"T40.2"	58	3398674	1.7	0.0%
	"Louisiana"	"22"	"2005"	"2005"	"Methadone"	"T40.3"	102	3398674	3.0	0.0%
	"Louisiana"	"22"	"2005"	"2005"	"Other synthetic narcotics"	"T40.4"	10	3398674	Unreliable	0.0%
	"Louisiana"	"22"	"2006"	"2006"	"Opium"	"T40.0"	Suppressed	3223886	Suppressed	Suppressed
	"Louisiana"	"22"	"2006"	"2006"	"Heroin"	"T40.1"	15	3223886	Unreliable	0.0%
	"Louisiana"	"22"	"2006"	"2006"	"Other opioids"	"T40.2"	66	3223886	2.0	0.0%
	"Louisiana"	"22"	"2006"	"2006"	"Methadone"	"T40.3"	121	3223886	3.8	0.0%
	"Louisiana"	"22"	"2006"	"2006"	"Other synthetic narcotics"	"T40.4"	14	3223886	Unreliable	0.0%
	"Louisiana"	"22"	"2007"	"2007"	"Opium"	"T40.0"	Suppressed	3278939	Suppressed	Suppressed
	"Louisiana"	"22"	"2007"	"2007"	"Heroin"	"T40.1"	Suppressed	3278939	Suppressed	Suppressed
	"Louisiana"	"22"	"2007"	"2007"	"Other opioids"	"T40.2"	93	3278939	2.8	0.0%
	"Louisiana"	"22"	"2007"	"2007"	"Methadone"	"T40.3"	113	3278939	3.4	0.0%
	"Louisiana"	"22"	"2007"	"2007"	"Other synthetic narcotics"	"T40.4"	21	3278939	0.6	0.0%
	"Louisiana"	"22"	"2008"	"2008"	"Opium"	"T40.0"	Suppressed	3326858	Suppressed	Suppressed
	"Louisiana"	"22"	"2008"	"2008"	"Heroin"	"T40.1"	14	3326858	Unreliable	0.0%
	"Louisiana"	"22"	"2008"	"2008"	"Other opioids"	"T40.2"	60	3326858	1.8	0.0%
	"Louisiana"	"22"	"2008"	"2008"	"Methadone"	"T40.3"	50	3326858	1.5	0.0%
	"Louisiana"	"22"	"2008"	"2008"	"Other synthetic narcotics"	"T40.4"	11	3326858	Unreliable	0.0%
	"Louisiana"	"22"	"2009"	"2009"	"Opium"	"T40.0"	Suppressed	3377420	Suppressed	Suppressed
	"Louisiana"	"22"	"2009"	"2009"	"Heroin"	"T40.1"	12	3377420	Unreliable	0.0%
	"Louisiana"	"22"	"2009"	"2009"	"Other opioids"	"T40.2"	61	3377420	1.8	0.0%
	"Louisiana"	"22"	"2009"	"2009"	"Methadone"	"T40.3"	19	3377420	Unreliable	0.0%
	"Louisiana"	"22"	"2009"	"2009"	"Other synthetic narcotics"	"T40.4"	19	3377420	Unreliable	0.0%
	"Louisiana"	"22"	"2010"	"2010"	"Opium"	"T40.0"	Suppressed	3415357	Suppressed	Suppressed
	"Louisiana"	"22"	"2010"	"2010"	"Heroin"	"T40.1"	15	3415357	Unreliable	0.0%
	"Louisiana"	"22"	"2010"	"2010"	"Other opioids"	"T40.2"	70	3415357	2.0	0.0%
	"Louisiana"	"22"	"2010"	"2010"	"Methadone"	"T40.3"	18	3415357	Unreliable	0.0%
	"Louisiana"	"22"	"2010"	"2010"	"Other synthetic narcotics"	"T40.4"	22	3415357	0.6	0.0%
	"Louisiana"	"22"	"2011"	"2011"	"Opium"	"T40.0"	Suppressed	3456640	Suppressed	Suppressed
	"Louisiana"	"22"	"2011"	"2011"	"Heroin"	"T40.1"	17	3456640	Unreliable	0.0%
	"Louisiana"	"22"	"2011"	"2011"	"Other opioids"	"T40.2"	60	3456640	1.7	0.0%
	"Louisiana"	"22"	"2011"	"2011"	"Methadone"	"T40.3"	14	3456640	Unreliable	0.0%
	"Louisiana"	"22"	"2011"	"2011"	"Other synthetic narcotics"	"T40.4"	19	3456640	Unreliable	0.0%
	"Louisiana"	"22"	"2012"	"2012"	"Opium"	"T40.0"	Suppressed	3484090	Suppressed	Suppressed
	"Louisiana"	"22"	"2012"	"2012"	"Heroin"	"T40.1"	52	3484090	1.5	0.0%
	"Louisiana"	"22"	"2012"	"2012"	"Other opioids"	"T40.2"	77	3484090	2.2	0.0%
	"Louisiana"	"22"	"2012"	"2012"	"Methadone"	"T40.3"	25	3484090	0.7	0.0%
	"Louisiana"	"22"	"2012"	"2012"	"Other synthetic narcotics"	"T40.4"	19	3484090	Unreliable	0.0%
	"Louisiana"	"22"	"2013"	"2013"	"Opium"	"T40.0"	Suppressed	3512513	Suppressed	Suppressed
	"Louisiana"	"22"	"2013"	"2013"	"Heroin"	"T40.1"	121	3512513	3.4	0.0%
	"Louisiana"	"22"	"2013"	"2013"	"Other opioids"	"T40.2"	89	3512513	2.5	0.0%
	"Louisiana"	"22"	"2013"	"2013"	"Methadone"	"T40.3"	21	3512513	0.6	0.0%
	"Louisiana"	"22"	"2013"	"2013"	"Other synthetic narcotics"	"T40.4"	26	3512513	0.7	0.0%
	"Louisiana"	"22"	"2014"	"2014"	"Opium"	"T40.0"	Suppressed	3536183	Suppressed	Suppressed
	"Louisiana"	"22"	"2014"	"2014"	"Heroin"	"T40.1"	109	3536183	3.1	0.0%
	"Louisiana"	"22"	"2014"	"2014"	"Other opioids"	"T40.2"	94	3536183	2.7	0.0%
	"Louisiana"	"22"	"2014"	"2014"	"Methadone"	"T40.3"	21	3536183	0.6	0.0%
	"Louisiana"	"22"	"2014"	"2014"	"Other synthetic narcotics"	"T40.4"	31	3536183	0.9	0.0%
	"Louisiana"	"22"	"2015"	"2015"	"Opium"	"T40.0"	Suppressed	3555911	Suppressed	Suppressed
	"Louisiana"	"22"	"2015"	"2015"	"Heroin"	"T40.1"	127	3555911	3.6	0.0%
	"Louisiana"	"22"	"2015"	"2015"	"Other opioids"	"T40.2"	110	3555911	3.1	0.0%
	"Louisiana"	"22"	"2015"	"2015"	"Methadone"	"T40.3"	17	3555911	Unreliable	0.0%
	"Louisiana"	"22"	"2015"	"2015"	"Other synthetic narcotics"	"T40.4"	40	3555911	1.1	0.0%
	"Maine"	"23"	"2000"	"2000"	"Opium"	"T40.0"	Suppressed	973685	Suppressed	Suppressed
	"Maine"	"23"	"2000"	"2000"	"Heroin"	"T40.1"	Suppressed	973685	Suppressed	Suppressed
	"Maine"	"23"	"2000"	"2000"	"Other opioids"	"T40.2"	10	973685	Unreliable	0.0%
	"Maine"	"23"	"2000"	"2000"	"Methadone"	"T40.3"	20	973685	2.1	0.0%
	"Maine"	"23"	"2000"	"2000"	"Other synthetic narcotics"	"T40.4"	Suppressed	973685	Suppressed	Suppressed
	"Maine"	"23"	"2001"	"2001"	"Opium"	"T40.0"	Suppressed	985604	Suppressed	Suppressed
	"Maine"	"23"	"2001"	"2001"	"Heroin"	"T40.1"	Suppressed	985604	Suppressed	Suppressed
	"Maine"	"23"	"2001"	"2001"	"Other opioids"	"T40.2"	20	985604	2.0	0.0%
	"Maine"	"23"	"2001"	"2001"	"Methadone"	"T40.3"	15	985604	Unreliable	0.0%
	"Maine"	"23"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	10	985604	Unreliable	0.0%
	"Maine"	"23"	"2002"	"2002"	"Opium"	"T40.0"	Suppressed	997365	Suppressed	Suppressed
	"Maine"	"23"	"2002"	"2002"	"Heroin"	"T40.1"	Suppressed	997365	Suppressed	Suppressed
	"Maine"	"23"	"2002"	"2002"	"Other opioids"	"T40.2"	26	997365	2.6	0.0%
	"Maine"	"23"	"2002"	"2002"	"Methadone"	"T40.3"	50	997365	5.0	0.0%
	"Maine"	"23"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	14	997365	Unreliable	0.0%
	"Maine"	"23"	"2003"	"2003"	"Opium"	"T40.0"	Suppressed	1009727	Suppressed	Suppressed
	"Maine"	"23"	"2003"	"2003"	"Heroin"	"T40.1"	Suppressed	1009727	Suppressed	Suppressed
	"Maine"	"23"	"2003"	"2003"	"Other opioids"	"T40.2"	30	1009727	3.0	0.0%
	"Maine"	"23"	"2003"	"2003"	"Methadone"	"T40.3"	38	1009727	3.8	0.0%
	"Maine"	"23"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	12	1009727	Unreliable	0.0%
	"Maine"	"23"	"2004"	"2004"	"Opium"	"T40.0"	Suppressed	1018897	Suppressed	Suppressed
	"Maine"	"23"	"2004"	"2004"	"Heroin"	"T40.1"	Suppressed	1018897	Suppressed	Suppressed
	"Maine"	"23"	"2004"	"2004"	"Other opioids"	"T40.2"	29	1018897	2.8	0.0%
	"Maine"	"23"	"2004"	"2004"	"Methadone"	"T40.3"	56	1018897	5.5	0.0%
	"Maine"	"23"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	Suppressed	1018897	Suppressed	Suppressed
	"Maine"	"23"	"2005"	"2005"	"Opium"	"T40.0"	Suppressed	1026748	Suppressed	Suppressed
	"Maine"	"23"	"2005"	"2005"	"Heroin"	"T40.1"	Suppressed	1026748	Suppressed	Suppressed
