State	StateName	Year	Month	Period	Indicator	DataValue	PercentComplete	PercentPendingInvestigation	Footnote
FL	Florida	2015	November	12 month-ending	Number of Deaths	195,311	100	0.032768252	
FL	Florida	2015	December	12 month-ending	Number of Deaths	194,297	100	0.036541995	
FL	Florida	2016	January	12 month-ending	Number of Deaths	193,810	100	0.037665755	
FL	Florida	2016	February	12 month-ending	Number of Deaths	194,386	100	0.038068585	
FL	Florida	2016	March	12 month-ending	Number of Deaths	195,215	100	0.038931435	
FL	Florida	2016	April	12 month-ending	Number of Deaths	195,883	100	0.040840706	
FL	Florida	2016	May	12 month-ending	Number of Deaths	196,050	100	0.042336139	
FL	Florida	2016	June	12 month-ending	Number of Deaths	196,273	100	0.045345004	
FL	Florida	2016	July	12 month-ending	Number of Deaths	196,733	100	0.047272191	
FL	Florida	2016	August	12 month-ending	Number of Deaths	197,300	100	0.051697922	
FL	Florida	2016	September	12 month-ending	Number of Deaths	197,602	100	0.052631046	
FL	Florida	2016	October	12 month-ending	Number of Deaths	198,220	100	0.054989406	
FL	Florida	2016	November	12 month-ending	Number of Deaths	199,256	100	0.054703497	
FL	Florida	2016	December	12 month-ending	Number of Deaths	199,964	100	0.047008462	
FL	Florida	2017	January	12 month-ending	Number of Deaths	200,884	100	0.046793174	*Likely underreported due to incomplete data
FL	Florida	2017	February	12 month-ending	Number of Deaths	200,708	100	0.046335971	*Likely underreported due to incomplete data
FL	Florida	2017	March	12 month-ending	Number of Deaths	200,880	100	0.045798487	*Likely underreported due to incomplete data
FL	Florida	2017	April	12 month-ending	Number of Deaths	201,340	100	0.045693851	*Likely underreported due to incomplete data
FL	Florida	2017	May	12 month-ending	Number of Deaths	201,704	100	0.045611391	*Likely underreported due to incomplete data
FL	Florida	2017	June	12 month-ending	Number of Deaths	202,311	100	0.047451696	*Likely underreported due to incomplete data
FL	Florida	2017	July	12 month-ending	Number of Deaths	202,397	100	0.055336789	*Likely underreported due to incomplete data
FL	Florida	2017	August	12 month-ending	Number of Deaths	202,936	100	0.074407695	*Likely underreported due to incomplete data
FL	Florida	2017	September	12 month-ending	Number of Deaths	203,973	100	0.110308717	*Likely underreported due to incomplete data
FL	Florida	2015	January	12 month-ending	Number of Drug Overdose Deaths	2,755	100	0.034889253	
FL	Florida	2015	February	12 month-ending	Number of Drug Overdose Deaths	2,824	100	0.034104444	
FL	Florida	2015	March	12 month-ending	Number of Drug Overdose Deaths	2,862	100	0.033377663	
FL	Florida	2015	April	12 month-ending	Number of Drug Overdose Deaths	2,886	100	0.032246656	
FL	Florida	2015	May	12 month-ending	Number of Drug Overdose Deaths	2,958	100	0.033149114	
FL	Florida	2015	June	12 month-ending	Number of Drug Overdose Deaths	2,983	100	0.031542968	
FL	Florida	2015	July	12 month-ending	Number of Drug Overdose Deaths	3,117	100	0.031463572	
FL	Florida	2015	August	12 month-ending	Number of Drug Overdose Deaths	3,204	100	0.02881192	
FL	Florida	2015	September	12 month-ending	Number of Drug Overdose Deaths	3,270	100	0.027678539	
FL	Florida	2015	October	12 month-ending	Number of Drug Overdose Deaths	3,341	100	0.030163753	
FL	Florida	2015	November	12 month-ending	Number of Drug Overdose Deaths	3,340	100	0.032768252	
FL	Florida	2015	December	12 month-ending	Number of Drug Overdose Deaths	3,352	100	0.036541995	
FL	Florida	2016	January	12 month-ending	Number of Drug Overdose Deaths	3,324	100	0.037665755	
FL	Florida	2016	February	12 month-ending	Number of Drug Overdose Deaths	3,401	100	0.038068585	
FL	Florida	2016	March	12 month-ending	Number of Drug Overdose Deaths	3,596	100	0.038931435	
FL	Florida	2016	April	12 month-ending	Number of Drug Overdose Deaths	3,703	100	0.040840706	
FL	Florida	2016	May	12 month-ending	Number of Drug Overdose Deaths	3,759	100	0.042336139	
FL	Florida	2016	June	12 month-ending	Number of Drug Overdose Deaths	3,843	100	0.045345004	
FL	Florida	2016	July	12 month-ending	Number of Drug Overdose Deaths	3,973	100	0.047272191	
FL	Florida	2016	August	12 month-ending	Number of Drug Overdose Deaths	4,091	100	0.051697922	
FL	Florida	2016	September	12 month-ending	Number of Drug Overdose Deaths	4,279	100	0.052631046	
FL	Florida	2016	October	12 month-ending	Number of Drug Overdose Deaths	4,579	100	0.054989406	
FL	Florida	2016	November	12 month-ending	Number of Drug Overdose Deaths	4,836	100	0.054703497	
FL	Florida	2016	December	12 month-ending	Number of Drug Overdose Deaths	4,996	100	0.047008462	
FL	Florida	2017	January	12 month-ending	Number of Drug Overdose Deaths	5,180	100	0.046793174	*Likely underreported due to incomplete data
FL	Florida	2017	February	12 month-ending	Number of Drug Overdose Deaths	5,231	100	0.046335971	*Likely underreported due to incomplete data
FL	Florida	2017	March	12 month-ending	Number of Drug Overdose Deaths	5,287	100	0.045798487	*Likely underreported due to incomplete data
FL	Florida	2017	April	12 month-ending	Number of Drug Overdose Deaths	5,383	100	0.045693851	*Likely underreported due to incomplete data
FL	Florida	2017	May	12 month-ending	Number of Drug Overdose Deaths	5,531	100	0.045611391	*Likely underreported due to incomplete data
FL	Florida	2017	June	12 month-ending	Number of Drug Overdose Deaths	5,670	100	0.047451696	*Likely underreported due to incomplete data
FL	Florida	2017	July	12 month-ending	Number of Drug Overdose Deaths	5,586	100	0.055336789	*Likely underreported due to incomplete data
FL	Florida	2017	August	12 month-ending	Number of Drug Overdose Deaths	5,587	100	0.074407695	*Likely underreported due to incomplete data
FL	Florida	2017	September	12 month-ending	Number of Drug Overdose Deaths	5,516	100	0.110308717	*Likely underreported due to incomplete data
GA	Georgia	2015	January	12 month-ending	Number of Deaths	77,687	100	0.087530732	
GA	Georgia	2015	February	12 month-ending	Number of Deaths	78,215	100	0.093332481	
GA	Georgia	2015	March	12 month-ending	Number of Deaths	78,805	100	0.091364761	
GA	Georgia	2015	April	12 month-ending	Number of Deaths	79,111	100	0.098595644	
GA	Georgia	2015	May	12 month-ending	Number of Deaths	79,186	100	0.09976511	
GA	Georgia	2015	June	12 month-ending	Number of Deaths	79,559	100	0.091755804	
GA	Georgia	2015	July	12 month-ending	Number of Deaths	79,994	100	0.088756657	
GA	Georgia	2015	August	12 month-ending	Number of Deaths	80,081	100	0.081167818	
GA	Georgia	2015	September	12 month-ending	Number of Deaths	80,392	100	0.077122102	
GA	Georgia	2015	October	12 month-ending	Number of Deaths	80,715	100	0.083008115	
GA	Georgia	2015	November	12 month-ending	Number of Deaths	80,919	100	0.07661983	
GA	Georgia	2015	December	12 month-ending	Number of Deaths	80,541	100	0.079462634	
GA	Georgia	2016	January	12 month-ending	Number of Deaths	80,247	100	0.078507608	
GA	Georgia	2016	February	12 month-ending	Number of Deaths	80,280	100	0.073492775	
GA	Georgia	2016	March	12 month-ending	Number of Deaths	80,292	100	0.072236337	
GA	Georgia	2016	April	12 month-ending	Number of Deaths	80,405	100	0.064672595	
GA	Georgia	2016	May	12 month-ending	Number of Deaths	80,430	100	0.067139127	
GA	Georgia	2016	June	12 month-ending	Number of Deaths	80,535	100	0.075743466	
GA	Georgia	2016	July	12 month-ending	Number of Deaths	80,602	100	0.075680504	
GA	Georgia	2016	August	12 month-ending	Number of Deaths	81,003	100	0.076540375	
GA	Georgia	2016	September	12 month-ending	Number of Deaths	81,280	100	0.077509843	
GA	Georgia	2016	October	12 month-ending	Number of Deaths	81,277	100	0.072591262	
GA	Georgia	2016	November	12 month-ending	Number of Deaths	81,392	100	0.077403185	
GA	Georgia	2016	December	12 month-ending	Number of Deaths	81,783	100	0.084369612	
GA	Georgia	2017	January	12 month-ending	Number of Deaths	82,143	100	0.080347686	*Likely underreported due to incomplete data
GA	Georgia	2017	February	12 month-ending	Number of Deaths	82,128	100	0.080362361	*Likely underreported due to incomplete data
GA	Georgia	2017	March	12 month-ending	Number of Deaths	82,409	100	0.0813018	*Likely underreported due to incomplete data
GA	Georgia	2017	April	12 month-ending	Number of Deaths	82,545	100	0.083590769	*Likely underreported due to incomplete data
GA	Georgia	2017	May	12 month-ending	Number of Deaths	82,759	100	0.08216629	*Likely underreported due to incomplete data
GA	Georgia	2017	June	12 month-ending	Number of Deaths	82,879	100	0.080840744	*Likely underreported due to incomplete data
GA	Georgia	2017	July	12 month-ending	Number of Deaths	83,006	100	0.084331253	*Likely underreported due to incomplete data
GA	Georgia	2017	August	12 month-ending	Number of Deaths	83,012	100	0.097576254	*Likely underreported due to incomplete data
GA	Georgia	2017	September	12 month-ending	Number of Deaths	83,061	100	0.104742298	*Likely underreported due to incomplete data
GA	Georgia	2015	January	12 month-ending	Number of Drug Overdose Deaths	1,206	100	0.087530732	
GA	Georgia	2015	February	12 month-ending	Number of Drug Overdose Deaths	1,235	100	0.093332481	
GA	Georgia	2015	March	12 month-ending	Number of Drug Overdose Deaths	1,257	100	0.091364761	
GA	Georgia	2015	April	12 month-ending	Number of Drug Overdose Deaths	1,270	100	0.098595644	
GA	Georgia	2015	May	12 month-ending	Number of Drug Overdose Deaths	1,289	100	0.09976511	
GA	Georgia	2015	June	12 month-ending	Number of Drug Overdose Deaths	1,311	100	0.091755804	
GA	Georgia	2015	July	12 month-ending	Number of Drug Overdose Deaths	1,330	100	0.088756657	
GA	Georgia	2015	August	12 month-ending	Number of Drug Overdose Deaths	1,327	100	0.081167818	
GA	Georgia	2015	September	12 month-ending	Number of Drug Overdose Deaths	1,314	100	0.077122102	
GA	Georgia	2015	October	12 month-ending	Number of Drug Overdose Deaths	1,337	100	0.083008115	
GA	Georgia	2015	November	12 month-ending	Number of Drug Overdose Deaths	1,315	100	0.07661983	
GA	Georgia	2015	December	12 month-ending	Number of Drug Overdose Deaths	1,308	100	0.079462634	
GA	Georgia	2016	January	12 month-ending	Number of Drug Overdose Deaths	1,299	100	0.078507608	
GA	Georgia	2016	February	12 month-ending	Number of Drug Overdose Deaths	1,277	100	0.073492775	
GA	Georgia	2016	March	12 month-ending	Number of Drug Overdose Deaths	1,278	100	0.072236337	
GA	Georgia	2016	April	12 month-ending	Number of Drug Overdose Deaths	1,291	100	0.064672595	
GA	Georgia	2016	May	12 month-ending	Number of Drug Overdose Deaths	1,268	100	0.067139127	
GA	Georgia	2016	June	12 month-ending	Number of Drug Overdose Deaths	1,279	100	0.075743466	
GA	Georgia	2016	July	12 month-ending	Number of Drug Overdose Deaths	1,270	100	0.075680504	
GA	Georgia	2016	August	12 month-ending	Number of Drug Overdose Deaths	1,275	100	0.076540375	
GA	Georgia	2016	September	12 month-ending	Number of Drug Overdose Deaths	1,289	100	0.077509843	
GA	Georgia	2016	October	12 month-ending	Number of Drug Overdose Deaths	1,298	100	0.072591262	
GA	Georgia	2016	November	12 month-ending	Number of Drug Overdose Deaths	1,344	100	0.077403185	
GA	Georgia	2016	December	12 month-ending	Number of Drug Overdose Deaths	1,370	100	0.084369612	
GA	Georgia	2017	January	12 month-ending	Number of Drug Overdose Deaths	1,399	100	0.080347686	*Likely underreported due to incomplete data
GA	Georgia	2017	February	12 month-ending	Number of Drug Overdose Deaths	1,417	100	0.080362361	*Likely underreported due to incomplete data
GA	Georgia	2017	March	12 month-ending	Number of Drug Overdose Deaths	1,434	100	0.0813018	*Likely underreported due to incomplete data
GA	Georgia	2017	April	12 month-ending	Number of Drug Overdose Deaths	1,464	100	0.083590769	*Likely underreported due to incomplete data
GA	Georgia	2017	May	12 month-ending	Number of Drug Overdose Deaths	1,481	100	0.08216629	*Likely underreported due to incomplete data
HI	Hawaii	2015	February	12 month-ending	Number of Drug Overdose Deaths	161	100	0.01805706	
GA	Georgia	2017	June	12 month-ending	Number of Drug Overdose Deaths	1,480	100	0.080840744	*Likely underreported due to incomplete data
GA	Georgia	2017	July	12 month-ending	Number of Drug Overdose Deaths	1,487	100	0.084331253	*Likely underreported due to incomplete data
GA	Georgia	2017	August	12 month-ending	Number of Drug Overdose Deaths	1,488	100	0.097576254	*Likely underreported due to incomplete data
GA	Georgia	2017	September	12 month-ending	Number of Drug Overdose Deaths	1,482	100	0.104742298	*Likely underreported due to incomplete data
HI	Hawaii	2015	January	12 month-ending	Number of Deaths	11,026	100	0.018138944	
HI	Hawaii	2015	February	12 month-ending	Number of Deaths	11,076	100	0.01805706	
HI	Hawaii	2015	March	12 month-ending	Number of Deaths	11,073	100	0.018061953	
HI	Hawaii	2015	April	12 month-ending	Number of Deaths	11,031	100	0.018130723	
HI	Hawaii	2015	May	12 month-ending	Number of Deaths	11,063	100	0.018078279	
HI	Hawaii	2015	June	12 month-ending	Number of Deaths	11,100	100	0.018018018	
HI	Hawaii	2015	July	12 month-ending	Number of Deaths	11,111	100	0.01800018	
HI	Hawaii	2015	August	12 month-ending	Number of Deaths	11,116	100	0.017992084	
HI	Hawaii	2015	September	12 month-ending	Number of Deaths	11,154	100	0.017930787	
HI	Hawaii	2015	October	12 month-ending	Number of Deaths	11,187	100	0.026816841	
HI	Hawaii	2015	November	12 month-ending	Number of Deaths	11,203	100	0.017852361	
HI	Hawaii	2015	December	12 month-ending	Number of Deaths	11,208	100	0.008922198	
HI	Hawaii	2016	January	12 month-ending	Number of Deaths	11,070	100	0.009033424	
HI	Hawaii	2016	February	12 month-ending	Number of Deaths	11,065	100	0.018075011	
HI	Hawaii	2016	March	12 month-ending	Number of Deaths	11,067	100	0.018071745	
HI	Hawaii	2016	April	12 month-ending	Number of Deaths	11,057	100	0.018088089	
HI	Hawaii	2016	May	12 month-ending	Number of Deaths	10,969	100	0.054699608	
HI	Hawaii	2016	June	12 month-ending	Number of Deaths	10,901	100	0.091734703	
HI	Hawaii	2016	July	12 month-ending	Number of Deaths	10,896	100	0.128487518	
HI	Hawaii	2016	August	12 month-ending	Number of Deaths	10,892	100	0.165258906	
HI	Hawaii	2016	September	12 month-ending	Number of Deaths	10,824	100	0.203252033	
HI	Hawaii	2016	October	12 month-ending	Number of Deaths	10,870	100	0.220791168	
HI	Hawaii	2016	November	12 month-ending	Number of Deaths	10,939	100	0.2651065	
HI	Hawaii	2016	December	12 month-ending	Number of Deaths	11,041	100	0.326057422	
HI	Hawaii	2017	January	12 month-ending	Number of Deaths	11,142	100	0.323101777	*Likely underreported due to incomplete data
HI	Hawaii	2017	February	12 month-ending	Number of Deaths	11,113	100	0.314946459	*Likely underreported due to incomplete data
HI	Hawaii	2017	March	12 month-ending	Number of Deaths	11,138	100	0.323217813	*Likely underreported due to incomplete data
HI	Hawaii	2017	April	12 month-ending	Number of Deaths	11,206	100	0.330180261	*Likely underreported due to incomplete data
HI	Hawaii	2017	May	12 month-ending	Number of Deaths	11,307	100	0.300698682	*Likely underreported due to incomplete data
HI	Hawaii	2017	June	12 month-ending	Number of Deaths	11,381	100	0.263597223	*Likely underreported due to incomplete data
